ESTABLISHMENT_ID,ESTABLISHMENT_NAME,ESTABLISHMENT_ADDRESS,ESTABLISHMENT_NEIGHBORHOOD
10637500,HARMONY HOUSE,296 LAUDER AVE,Bay Street Corridor
10630264,BANANA LEAF CATERING AND TAKE OUT,832 MARKHAM RD,Beechborough-Greenbrook
9009839,MCDONALD'S,1168 ST CLAIR AVE W,York University Heights
10436793,TACO F.C. CART,170 PRINCES BLVD,North Riverdale
10386659,PLANK ROAD MARKET,1716 DANFORTH AVE,Etobicoke West Mall
10389316,DOLLAR POWER STORE,1700 WILSON AVE,Corso Italia-Davenport
10624129,HOME FEEL SEAFOOD CHINESE RESTAURANT,3453 VICTORIA PARK AVE,Little Portugal
10372704,JANE'S OAKWOOD FRUIT & FLOWER MARKET,345 OAKWOOD AVE,Bay Street Corridor
10429023,HERO CERTIFIED BURGERS,77 WELLESLEY ST E,Pelmo Park-Humberlea
9009420,MAIN DRUG MART,301 FINCH AVE W,Casa Loma
10625768,AH-SO SUSHI,841 BROWNS LINE,High Park-Swansea
10484279,Cedarbrook Public School,56 NELSON ST,Beechborough-Greenbrook
10611590,UNIVERSITY CONVENIENCE,481 UNIVERSITY AVE,Wychwood
10420602,THE ACE,231 RONCESVALLES AVE,Woodbine-Lumsden
10386463,PIZZA PIZZA,560 PARLIAMENT ST,Yonge-Eglinton
10468961,GRILLIES,2632 DANFORTH AVE,Lawrence Park North
10562234,DOWNSVIEW CHILD CARE CENTRE,159 SIR WILLIAM HEARST AVE,Corso Italia-Davenport
9392117,JERUSALEM RESTAURANT,4777 LESLIE ST,Tam O'Shanter-Sullivan
9018012,ZORBA THE GREEK,85 ELLESMERE RD,Waterfront Communities-The Island
9009102,LORETTO COLLEGE,70 ST MARY ST,Wychwood
9003988,DANFORTH DRAGON,861 DANFORTH AVE,Lawrence Park South
9005795,FURAMA CAKE & DESSERTS,248 SPADINA AVE,Bayview Village
10580964,SPRUCECOURT CHILD CARE CENTRE,70 SPRUCE ST,Yonge-Eglinton
10459044,LA GROTTA PIZZERIA,951 PAPE AVE,Princess-Rosethorn
10476377,BULK BARN,5230 DUNDAS ST W,Markland Wood
10594146,TIM HORTONS,844 DON MILLS RD,South Parkdale
10526728,EGGSMART,4695 YONGE ST,Casa Loma
10407849,TIM HORTONS,751 DON MILLS RD,Downsview-Roding-CFB
10454918,LONG BRANCH VILLAGE MART,3577 LAKE SHORE BLVD W,Birchcliffe-Cliffside
10439422,MISOM HALAL FOODS,6 CURITY AVE,Bayview Woods-Steeles
10628899,SALAD DAYS,333 BAY ST,Wychwood
10511852,BILAL RESTAURANT,321 REXDALE BLVD,Banbury-Don Mills
10620135,GENUINE TEA,401 LOGAN AVE,Mimico
10448879,TOKYO SUSHI,751 THE QUEENSWAY,Elms-Old Rexdale
10595675,WISE BAR,1007 BLOOR ST W,Kennedy Park
10448263,PACIFIC JUNCTION HOTEL,234 KING ST E,Malvern
9003478,CONCORD GINSENG & HERBS,4400 SHEPPARD AVE E,Trinity-Bellwoods
10518052,MAGIC OVEN,302 EGLINTON AVE W,Agincourt North
9011896,PHARMA CENTRE,2299 DUNDAS ST W,Cabbagetown-South St.James Town
9009791,KENNEDY RESIDENCE,300 SHERBOURNE ST,Malvern
10626398,PETRO CANADA,3639 DUFFERIN ST,Don Valley Village
10460663,BAR ISABEL,797 COLLEGE ST,Lansing-Westgate
10222820,QUEEN EAST MILK,1572 QUEEN ST E,Newtonbrook West
10513982,SUBWAY,396 SPADINA RD,Thorncliffe Park
10434551,WINDERMERE KIDS,356 WINDERMERE AVE,Cabbagetown-South St.James Town
10586175,LEELA - INDIAN FOOD BAR,3108 DUNDAS ST W,Maple Leaf
10220923,REBOZOS,126 ROGERS RD,Old East York
10242672,CORA'S BREAKFAST & LUNCH,1881 STEELES AVE W,Roncesvalles
9030640,JAPANESE CANADIAN CULTURAL CENTRE,6 GARAMOND CRT,South Parkdale
10644155,George Webster YMCA Childcare,50 CHAPMAN AVE,Bayview Woods-Steeles
10611240,CASA MIA DELICATESSEN AND FINE FOODS,1985 QUEEN ST E,Willowridge-Martingrove-Richview
10287545,LISA SHAMAI CUISINIERE,388 CARLAW AVE,Mimico
10467094,DEWSON  STREET YMCA,65 CONCORD AVE,Oakwood Village
10575961,Pioneer,3615 MCNICOLL AVE,Rosedale-Moore Park
10592108,PIZZAVILLE,171 EAST LIBERTY ST,North Riverdale
10643160,GOLDEN NOODLE BAR,1024 GERRARD ST E,Mimico
9010159,MILL VALLEY CHILD CARE CENTRE,411 MILL RD,Dufferin Grove
10523497,SUBWAY,1530 ALBION RD,Mount Pleasant East
10500903,GATEWAY NEWSTANDS,130 KING ST W,Wychwood
10638690,UNION CHICKEN - UNION SUMMER,65 FRONT ST W,St.Andrew-Windfields
10392773,REGENT PARK DAY CARE CENTRE,40 REGENT ST,High Park North
10584254,STAIJ AND Co,552 PARLIAMENT ST,Yonge-Eglinton
10626766,SUKOSHI MART,160 BALDWIN ST,Bayview Village
10545687,HUMBER RIVER HOSPITAL (Main Kitchen),1235 WILSON AVE,Corso Italia-Davenport
10535191,BMO EAST CLUB,170 PRINCES BLVD,North Riverdale
10512882,DOMINO'S PIZZA,404 COLLEGE ST,Bayview Village
10460631,Syme 55+ Centre,33 PRITCHARD AVE,Steeles
10630748,A&W,1190 DANFORTH AVE,Etobicoke West Mall
10464752,THE BURGER'S PRIEST,463 QUEEN ST W,St.Andrew-Windfields
10537326,CHELTENHAM NURSING HOME,5935 BATHURST ST,Playter Estates-Danforth
10383277,COUNTRY STYLE DONUTS,524 WILSON HEIGHTS BLVD,Don Valley Village
9006296,GOOD SHEPHERD DAY CARE,2230 BIRCHMOUNT RD,Kingsview Village-The Westway
10635599,DEATH IN VENICE,176 YONGE ST,Wychwood
10588005,SQUAREFISH,461 QUEEN ST W,St.Andrew-Windfields
9011083,NORTHERN SECONDARY SCHOOL CAFETERIA,851 MOUNT PLEASANT RD,Forest Hill South
10385053,SHOPPERS DRUG MART,200 BAY ST,Wychwood
9004720,DUKE OF KENT,2315 YONGE ST,Forest Hill North
10485079,Garderie Chez Tante Laure,339 ALTON TOWERS CRCL,West Hill
10526179,LIVING WELL,45 FOUR WINDS DR,Mount Olive-Silverstone-Jamestown
10490633,Oakwood Lodge,105 OAKWOOD AVE,Eglinton East
10205717,7-ELEVEN,980 ISLINGTON AVE,Markland Wood
10550393,SECOND CUP,66 HARBORD ST,Taylor-Massey
10357203,BANHMI QUE HUONG TAKE-OUT,2437 FINCH AVE W,Humber Summit
10388620,ALTONA KABOB,6099 YONGE ST,Morningside
10552565,CHARMAINE SWEETS,115 VANDERHOOF AVE,Edenbridge-Humber Valley
9014644,STARBUCKS,220 YONGE ST,Wychwood
10488279,FRESHWEST GRILL - ROYAL BANK PLAZA,200 BAY ST,Wychwood
10646517,THE COMMONER,2065 DUNDAS ST W,Woodbine-Lumsden
9002998,B M RESTAURANT & SPORTS BAR,995 WESTON RD,The Beaches
9000359,AHMAD GROCERY,1616 GERRARD ST E,Newtonbrook West
10382526,DAISY MART,2278 LAWRENCE AVE E,Woodbine Corridor
9000615,ANCASTER CHILD CARE CENTRE,45 ANCASTER RD,Corso Italia-Davenport
9005388,FERRO,769 ST CLAIR AVE W,Eglinton East
10605493,W.B. CHINESE COOKING,1883 MCNICOLL AVE,Bendale
9005228,FAIR TRADING CO. LTD,110 DYNAMIC DR,West Hill
9393543,THE BLUE GOOSE TAVERN,1 BLUE GOOSE ST,Milliken
10620088,ASSEMBLY CHEFS HALL - SHARI,111 RICHMOND ST W,Pelmo Park-Humberlea
10509089,SOUV LIKE,708 PAPE AVE,Keelesdale-Eglinton West
10605150,CARAFTED BEAN,298 DUNDAS ST W,Bayview Village
10537641,AG MACARONS,647 DUPONT ST,Broadview North
10609721,KANDA IZAKAYA,2140 YONGE ST,Agincourt North
10535904,SHOW LOVE CAFE,585 DUNDAS ST E,High Park North
9395910,BLOOM,2315 BLOOR ST W,Cabbagetown-South St.James Town
9017858,ROYAL YORK/YORK'S CAFE,100 FRONT ST W,Wychwood
10418231,BURRO BURRITO,388 RICHMOND ST W,St.Andrew-Windfields
10511483,St. Clair Food Market,1268 ST CLAIR AVE W,York University Heights
10609370,BACCHANAL,60 SUDBURY ST,Centennial Scarborough
10484608,Your Dollar & Party Store,2650 LAWRENCE AVE E,Runnymede-Bloor West Village
10594846,STATE & MAIN KITCHEN & BAR,396 THE EAST MALL,Markland Wood
10561447,AR BILLIARDS,2437 FINCH AVE W,Humber Summit
10612346,RH TORONTO THE GALLERY AT YORKDALE,3401 DUFFERIN ST,Rexdale-Kipling
9000813,ASIAN GOURMET,1530 ALBION RD,Mount Pleasant East
10466799,SHOPPERS DRUG MART,201 LLOYD MANOR RD,Yorkdale-Glen Park
10477706,MAPLE CAFE,5 LINNSMORE CRES,Etobicoke West Mall
10377345,SUSHI COUTURE,456 BLOOR ST W,Broadview North
10644052,NOME IZAKAYA,1090 DON MILLS RD,South Parkdale
10329765,MARATHON DONUT AND COFFEE,3300 MIDLAND AVE,West Hill
10646511,DELIMARK CAFE,18 FOUR SEASONS PL,Markland Wood
10568453,PIZZA HUT,3700 MIDLAND AVE,West Hill
10525618,PAPA JOHN'S,255 DUNDAS ST E,Malvern
9414589,STARBUCKS COFFEE,2300 YONGE ST,Agincourt North
10349947,A1 CONVENIENCE PLUS,2177 LAWRENCE AVE E,Woodbine Corridor
10412504,L-CAFE,21 COLONEL SAMUEL SMITH PARK DR,Humewood-Cedarvale
10250442,BOOM BREAKFAST CO.,1036 ST CLAIR AVE W,York University Heights
10533361,ARTISAN NOODLE,5421 YONGE ST,Casa Loma
10351039,KFC/Taco Bell,500 REXDALE BLVD,Banbury-Don Mills
10641546,Scarborough Centre for Healthy Community,4100 LAWRENCE AVE E,Bridle Path-Sunnybrook-York Mills
10247945,WING MACHINE,200 ELIZABETH ST,Wychwood
10348575,DIP AUDIO VIDEO INC,872 MARKHAM RD,Beechborough-Greenbrook
9093346,BROADVIEW FRENCH MONTESSORI SCHOOL,1007 BROADVIEW AVE,Brookhaven-Amesbury
9006350,GRACE CHURCH ON THE HILL- CHILD DAY CARE CENTRE,300 LONSDALE RD,Thorncliffe Park
10630124,ZEZAFOUN SYRIAN CUISINE,4 MANOR RD E,Forest Hill North
10471696,NATREL CAFETERIA,1275 LAWRENCE AVE E,Bedford Park-Nortown
10632776,PIZZERIA CORSO ITALIA,1262 ST CLAIR AVE W,York University Heights
10409731,KFC/TACO BELL,1338 KENNEDY RD,Woodbine Corridor
10525054,PATCHMON'S THAI DESSERTS,2463 BLOOR ST W,Cabbagetown-South St.James Town
9006682,HAROLD & GRACE BAKER CENTRE,1 NORTHWESTERN AVE,Blake-Jones
10465614,JELLY MODERN DOUGHNUTS,376 COLLEGE ST,Bayview Village
10625273,INS,65 FRONT ST W,St.Andrew-Windfields
10482581,CREPES CLUB,49 BALDWIN ST,Bayview Village
10619118,Salam Pizza & Chicken,226 MARKHAM RD,Kingsway South
10568621,YANAGI SUSHI,1524 DANFORTH AVE,Etobicoke West Mall
9009577,MARCHE ISTANBUL,3220 DUFFERIN ST,Rexdale-Kipling
10627236,Price Saver Mart,1448 KINGSTON RD,Junction Area
10577284,SMOKE'S 300,45 MANITOBA DR,North Riverdale
10484803,COPACABANA,230 ADELAIDE ST W,St.Andrew-Windfields
10613465,SAN FRANCISCO,11 WESTMORE DR,Banbury-Don Mills
9021336,YUMMY JUICE,8 WESTMORE DR,Banbury-Don Mills
10420859,FRESHII,4700 KEELE ST,Mount Olive-Silverstone-Jamestown
10470677,YORK MART,570 WILSON HEIGHTS BLVD,Roncesvalles
10254148,KBA CASH & CARRY,169 THE WEST MALL,Markland Wood
10516768,Cross Roads Pool Hall & Pub,3474 DANFORTH AVE,North St.James Town
10340380,LOBBY CAFE,770 DON MILLS RD,Downsview-Roding-CFB
10452258,LUCKY DOLLAR FOOD CENTRE,6099 KINGSTON RD,Humbermede
10359225,EDUCARE KINDERGARTEN & DAYCARE CENTRE,18 FOUR SEASONS PL,Markland Wood
10576564,THE GREEN BEET,9 KINGS COLLEGE CRCL,Taylor-Massey
10620047,TANTO RESTAURANT,74 OSSINGTON AVE,Lansing-Westgate
10291321,APPLETON FOODS INTERNATIONAL INC.,370 OLIVEWOOD RD,Markland Wood
10308657,CALIFORNIA THAI,10 DUNDAS ST E,Pelmo Park-Humberlea
10411666,YONGE AND CHURCHILL CHILD CARE CENTRE,5350 YONGE ST,Yonge-St.Clair
9089913,AL WALAA HALAL MEAT & GROCERY,1728 LAWRENCE AVE E,Waterfront Communities-The Island
10601586,ILDA'S CHURRASQUIERA & GRILL INC.,2537 EGLINTON AVE W,Hillcrest Village
9009150,LUCKY CHINESE RESTAURANT,3774 LAWRENCE AVE E,Beechborough-Greenbrook
9016329,A.C.C. P-308 - TIM HORTONS,40 BAY ST,St.Andrew-Windfields
10393285,LA BAMBOCHE,1712 AVENUE RD,Mount Dennis
10542031,PIZZAVILLE,635 MARKHAM ST,Broadview North
10633708,CIRCLE K,250 THE QUEENSWAY,Elms-Old Rexdale
10576567,NEW RESOURCES TRADING COMPANY,489 JONES AVE,Lawrence Park South
10403979,SHEHIRIAN BULGOR INC,375 MIDWEST RD,Woodbine Corridor
10477364,BBQ EXPRESS,1240 BAY ST,Broadview North
9409939,DENTON PLACE,30 DENTON AVE,North St.James Town
9008405,KOSHER CITY PLUS,3468 BATHURST ST,Niagara
10453542,LOBLAWS,10 LOWER JARVIS ST,St.Andrew-Windfields
10586738,GATEWAY ON THE GO,263 DUPONT ST,Broadview North
10524818,SUNNY FACES DAY CARE ST.  BENEDICT,2202 KIPLING AVE,Banbury-Don Mills
10589774,LAWAIA POKE BAR,700 KING ST W,North Riverdale
10401366,DRUXY'S,610 UNIVERSITY AVE,Bayview Village
10433285,MT EVEREST RESTAURANT,804 EGLINTON AVE E,Scarborough Village
10619447,KO'OX HANA,214 AUGUSTA AVE,Bayview Village
10635221,Knights Inn,22 METROPOLITAN RD,Waterfront Communities-The Island
10387082,HOVER IMPORT & EXPORT,130 DYNAMIC DR,West Hill
10466567,Hari Foods,3520 MCNICOLL AVE,West Hill
10207814,ALEXANDER MUIR GLADSTONE,108 GLADSTONE AVE,Centennial Scarborough
10624848,RAWCOLOGY INC.,300 NEW TORONTO ST,Humewood-Cedarvale
10479683,TAPAS AT EMBRUJO,97 DANFORTH AVE,Englemount-Lawrence
10511631,FOREST MANOR YMCA,25 FOREST MANOR RD,Leaside-Bennington
10286099,HONG KONG BISTRO CAFE,472 DUNDAS ST W,Bayview Village
10454940,Joe's Variety Plus,2378 LAKE SHORE BLVD W,Milliken
9016007,THE ROYAL CARIBBEAN CAFE,1127 ST CLAIR AVE W,York University Heights
10628691,PANDA CC,2347 KENNEDY RD,Trinity-Bellwoods
10639670,DELISH PIZZA CAFE,100 LESMILL RD,New Toronto
10349866,YUMMY LUNCH CAFE,185 BRIDGELAND AVE,Rexdale-Kipling
10352216,JEAN VANIER CAFETERIA,959 MIDLAND AVE,Kensington-Chinatown
10316223,MUCKISH IRISH PUB,74 HYMUS RD,Black Creek
10575896,"BEST ISTANBUL KEBOB,  DONER, PIDE",2762 KEELE ST,Corso Italia-Davenport
10466106,LAI WAH HEEN RESTAURANT,108 CHESTNUT ST,Wychwood
10397713,ON THE ROCKS,171 FRONT ST E,St.Andrew-Windfields
10617778,HARBOUR EATS BY MERCATINO,1 YORK ST,St.Andrew-Windfields
10377822,TAQUERIA BURRITO BAR,2 STRACHAN AVE,North Riverdale
10639867,SLICE OF TORONTO,966 ST CLAIR AVE W,York University Heights
10615586,CANTON CHILLI,418 SPADINA AVE,Bayview Village
10584329,Pilot Coffee Roasters,65 FRONT ST W,St.Andrew-Windfields
10390877,LUCKY ZHANG CONVENIENCE STORE,685 ST CLAIR AVE W,Eglinton East
10549917,VIP CINEMAS CONSESSIONS,2300 YONGE ST,Agincourt North
9070094,STARBUCKS,218 YONGE ST,Wychwood
9384815,CHURRASQUEIRA DO SARDINHA,1213 DUNDAS ST W,Lansing-Westgate
10484112,Shell,3101 VICTORIA PARK AVE,Little Portugal
10341588,TSAMPA CAFE,1528 QUEEN ST W,Stonegate-Queensway
10452784,BOOSTER JUICE,130 KING ST W,Wychwood
10451333,Hitch,1216 QUEEN ST E,Mimico
9014909,SUN VALLEY,470 DANFORTH RD,Black Creek
10254638,WINNERS BAR & GRILL,2181 LAWRENCE AVE E,Woodbine Corridor
9005209,EXTENDICARE/BAYVIEW,550 CUMMER AVE,Pleasant View
9398154,ST. NINIAN'S FOOD BANK,930 BELLAMY RD N,Beechborough-Greenbrook
9010795,NEW CASA ABRIL RESTAURANT & CATERING,475 OAKWOOD AVE,Bay Street Corridor
10608041,FOOD BANK - STUDENT ASSOCIATION,142 KENDAL AVE,Willowdale East
10589258,LIBERTY NOODLE,220 YONGE ST,Wychwood
10491892,BLUE LAGOON BAR & GRILL,2532 EGLINTON AVE E,Kensington-Chinatown
10583097,HUMBLE HEIGHTS,2637 EGLINTON AVE W,Flemingdon Park
10212382,ARTISANO BAKERY CAFE,1020 ISLINGTON AVE,Markland Wood
10590079,Domino's Pizza,5005 STEELES AVE E,West Hill
10609019,THE BIG CARROT- MEAT FACILITY,127 SUNRISE AVE,Bedford Park-Nortown
10287540,RUBY TUESDAYS,1942 GERRARD ST E,Highland Creek
10424206,PHILIP'S SPORTS BAR,90 TURBINE DR,Alderwood
10359316,SIR GREEK RESTAURANT,1307 DANFORTH AVE,Newtonbrook West
10569065,RICARDA'S,134 PETER ST,St.Andrew-Windfields
9008319,KIPLING ACRES,2233 KIPLING AVE,Mount Pleasant West
10403322,KFC,2774 VICTORIA PARK AVE,Woburn
10509146,The Break Cafe,305 MILNER AVE,Cliffcrest
10504022,TIM HORTONS,249 QUEENS QUAY  W,St.Andrew-Windfields
9004995,EMA-TEI JAPANESE RESTAURANT,30 ST PATRICK ST,Bayview Village
9017059,VENEZIA BAKERY LTD,114 OSSINGTON AVE,Lansing-Westgate
10564916,THE CHOCOLATE MESSENGER,1645 BAYVIEW AVE,Scarborough Village
10491657,PICK 'N CHUS,250 THE EAST MALL,Markland Wood
9059151,JEAN TWEED TREATMENT CENTRE,3111 LAKE SHORE BLVD W,Humewood-Cedarvale
9013860,SHAMROCK BURGERS,6109 KINGSTON RD,Humbermede
10554822,WALDORF ACADEMY CHILDCARE,263 SPADINA RD,Willowdale East
10573253,TOBEN FOOD BY DESIGN INC.,150 YORK ST,Wychwood
10611057,TESCO CONVENIENCE,2643 EGLINTON AVE E,Flemingdon Park
10223895,2 4 1 PIZZA,235 DIXON RD,Parkwoods-Donalda
10624704,ORLY RESTAURANT & GRILL,660 SHEPPARD AVE W,Roncesvalles
10511860,CAMPO,244 JANE ST,Dovercourt-Wallace Emerson-Junction
10317531,O-CHA TEA SHOP,4675 STEELES AVE E,West Hill
10646230,OLIVA,132 FRONT ST E,Malvern
10640663,DUBAI MAZAAR FINE FOODS,120 QUEENS PLATE DR,Banbury-Don Mills
10636770,Lao Fu Zhou,633 SILVER STAR BLVD,West Hill
10406269,V.I.P. LOUNGE,555 REXDALE BLVD,Banbury-Don Mills
9013177,ROYAL CANADIAN YACHT CLUB - (Seasonal Operations),1 CENTRE ISLAND PK,St.Andrew-Windfields
10572116,FARM TO FRYER,2 STRACHAN AVE,North Riverdale
10585357,IN THE MANOR,181 COCKSFIELD AVE,Roncesvalles
10243258,SANTA CRUZ CHURCH,142 ARGYLE ST,Centennial Scarborough
9006803,HAWTHORNE ON ESSEX DAY CARE,50 ESSEX ST,Danforth
10512687,Arul Du Senior Centre,8 SNOWY OWL WAY,Rosedale-Moore Park
10563097,FIVE GUYS,100 KING ST W,Wychwood
9005216,F.G. LISTER CO. LTD.,475 HORNER AVE,High Park-Swansea
10555144,TORONTO YOGI'S PIZZA & WINGS,400 SEWELLS RD,Rosedale-Moore Park
10630397,SUBWAY,126 SIMCOE ST,St.Andrew-Windfields
10614483,GYRO BAR!,1647 QUEEN ST W,Woodbine-Lumsden
10364027,PANDA,31 TAPSCOTT RD,Cliffcrest
10615011,H MART FRESH PRODUCE,338 YONGE ST,Wychwood
10493314,AIRSHIP 37,37 PARLIAMENT ST,St.Andrew-Windfields
9009457,MALTA'S FINEST PASTRIES,4138 DUNDAS ST W,Greenwood-Coxwell
10507302,OH BAR,5467 YONGE ST,Casa Loma
10531374,BREBEUF COLLEGE SCHOOL,211 STEELES AVE E,Morningside
10610199,HEALTHY PLANET,30 WESTON RD,Maple Leaf
10633762,BUGAJNY MEAT PRODUCTS,28 EDDYSTONE AVE,Westminster-Branson
9001658,BLOOR-JANE RESTAURANT,2434 BLOOR ST W,O'Connor-Parkview
10224359,TORONTO EVENT CENTRE,15 SASKATCHEWAN RD,North Riverdale
10481211,Bricco Kitchen & Wine Bar,3047 DUNDAS ST W,Maple Leaf
10319449,SPICE IS RITE,2179 LAWRENCE AVE E,Woodbine Corridor
9007504,ISHTAR MINI MART,3406 WESTON RD,Humber Summit
10584903,CAFE MIRAGE,26 WILLIAM KITCHEN RD,Woodbine Corridor
10533393,Crown Pastries,2086 LAWRENCE AVE E,Waterfront Communities-The Island
10618411,TACORRITO & HURRY CURRY,106 MUTUAL ST,Pelmo Park-Humberlea
10615356,TORONTO CHRISTMAS MARKET - CHIMNEY STAX BAKING CO,55 MILL ST,St.Andrew-Windfields
10492725,STARBUCKS,66 WELLINGTON ST W,Wychwood
10640908,Hakka Happy Restaurant,5651 STEELES AVE E,West Hill
10568072,LINDT,181 BAY ST,Wychwood
10384198,BLACK BEAR PUB,1125 O'CONNOR DR,Bayview Woods-Steeles
9013925,SHEPPARD SQUARE CHILD CARE CENTRE,5600 SHEPPARD AVE E,Cliffcrest
10458528,ANGEL & AURA,384 YONGE ST,Wychwood
10266227,ST. CLEMENTS EARLY LEARNING SCHOOL,70 ST CLEMENTS AVE,Agincourt North
10216660,MIRTO ITALIAN RESTAURANT,25 TORONTO ST,Pelmo Park-Humberlea
10397615,NUTRITION HOUSE,300 BOROUGH DR,Runnymede-Bloor West Village
10254243,TROPICAL THAI CUISINE,993 KINGSTON RD,Willowridge-Martingrove-Richview
10561282,PRESOTEA,756 DUNDAS ST W,Lansing-Westgate
10533129,L & M COMPANY,40 NUGGET AVE,Trinity-Bellwoods
9002842,CHICK-N-JOY TAKE OUT,4449 KINGSTON RD,Bridle Path-Sunnybrook-York Mills
10632274,PIZZA HUT,922 BLOOR ST W,Danforth
10518146,UNCLE TONY'S,38 WELLINGTON ST E,Pelmo Park-Humberlea
10379942,FRESHLY SQUEEZED,2200 YONGE ST,Agincourt North
10610647,THE GREAT CANADIAN BAGEL,333 BAY ST,Wychwood
10580069,SAM'S FOOD STORE,175 RIVER ST,High Park North
10260331,TROPICAL JOE'S,1000 GERRARD ST E,Mimico
10336813,TOMMY'S GIFT AND VARIETY,1977 DUNDAS ST W,Woodbine-Lumsden
9003524,HUMBERTOWN CONVENIENCE STORE,270 THE KINGSWAY,Greenwood-Coxwell
10362037,COUNTRY STYLE,6953 STEELES AVE W,Banbury-Don Mills
10581648,86'd by Moto,1321 DUNDAS ST W,Centennial Scarborough
10601977,BIG SMOKE BURGER,1 DUNDAS ST W,Pelmo Park-Humberlea
10348515,CHARLIE'S MEAT,6220 YONGE ST,Playter Estates-Danforth
9394657,WOODBINE RACETRACK - STAFF CAFETERIA,555 REXDALE BLVD,Banbury-Don Mills
10484741,NEW GARDEN,4385 SHEPPARD AVE E,Trinity-Bellwoods
9000116,521 CAFE,521 DANFORTH AVE,Englemount-Lawrence
10575427,WALLEN,1032 QUEEN ST W,Lansing-Westgate
10334587,GO FOR TEA,3700 MIDLAND AVE,West Hill
10573993,BREAKFAST ROOM,384 ROYAL YORK RD,Milliken
10368632,PETRO CANADA,1651 ELLESMERE RD,Beechborough-Greenbrook
10201229,UNIVERSITY OF TORONTO EARLY LEARNING CENTRE (OISE),252 BLOOR ST W,Broadview North
10558906,YEAH YEAH'S PIZZA,1210 YONGE ST,West Humber-Clairville
10556785,JENNY'S,2383 DUNDAS ST W,South Riverdale
10531972,REUNION ISLAND COFFEE BAR,385 RONCESVALLES AVE,Woodbine-Lumsden
10366054,NEOCITY CAFE,38 ORFUS RD,Rexdale-Kipling
10509026,Bella's Lechon,1145 MORNINGSIDE AVE,Rosedale-Moore Park
10416044,UENO MARKET,366 ADELAIDE ST E,Malvern
9347751,BOURBON ST. GRILL,1800 SHEPPARD AVE E,Tam O'Shanter-Sullivan
10275995,THAI RESTAURANT,2480 EGLINTON AVE E,Kensington-Chinatown
10252328,CINEPLEX ODEON (TIM HORTONS),1025 THE QUEENSWAY,Markland Wood
10415271,ALBASHA CAFE MIDDLE EASTERN,147 DUNDAS ST E,Pelmo Park-Humberlea
10247839,COFFEE TIME,4447 SHEPPARD AVE E,Trinity-Bellwoods
10399572,CHRIST-CHURCH ANGLICAN FOOD BANK,155 MARKHAM RD,Kingsway South
10525047,FALAFEL ROYAL,3308 LAKE SHORE BLVD W,Birchcliffe-Cliffside
9015284,TAG DAIRY DISTRIBUTORS LTD.,25 CONNELL CRT,Milliken
9009640,MARKETPLACE,200 WELLINGTON ST W,St.Andrew-Windfields
10505670,NODO RESTAURANT,2885 DUNDAS ST W,Maple Leaf
10569926,Premium Sweet,3212 EGLINTON AVE E,Kingsway South
10367273,TIM HORTONS,2075 SHEPPARD AVE E,Leaside-Bennington
9014403,SQUIRRELS CHILD CARE CENTRE,1305 ELLESMERE RD,Runnymede-Bloor West Village
10623691,CROWNE PLAZA TORONTO AIRPORT - BANQUET FACILITY,33 CARLSON CRT,Banbury-Don Mills
10613130,BENTO NOUVEAU,250 THE EAST MALL,Markland Wood
10523584,STARFISH CARIBBEAN MARKET,3925 JANE ST,Westminster-Branson
10389752,BALLROOM PANTRY - THE RITZ-CARLTON HOTEL,181 WELLINGTON ST W,St.Andrew-Windfields
10617790,CASEY HOUSE HOSPICE,119 ISABELLA ST,Moss Park
10410597,BUTTER CHICKEN FACTORY,556 PARLIAMENT ST,Yonge-Eglinton
9017562,MCVEIGH'S NEW WINDSOR TAVERN,124 CHURCH ST,Pelmo Park-Humberlea
10423609,POVEIROS COMMUNITY CENTRE,331 SYMINGTON AVE,Danforth
10358983,STONE COTTAGE PUB,3750 KINGSTON RD,Willowdale West
10213308,AMBASSADOR SAUNA,638 SHEPPARD AVE W,Roncesvalles
9007272,SOBEYS,2451 DANFORTH AVE,Lawrence Park North
9012540,PROGRESS CHILD CARE CENTRE,941 PROGRESS AVE,Beechborough-Greenbrook
9010217,MINI BAR TAKEOUT,116 SPADINA AVE,St.Andrew-Windfields
10450056,SUSHI SHOP,2564 YONGE ST,Clairlea-Birchmount
10253721,SUBWAY,555 UNIVERSITY AVE,Wychwood
10508866,Nyam Nyam Jamaican Restaurant,4387 KINGSTON RD,Bridle Path-Sunnybrook-York Mills
10337192,DOROTHY LEY HOSPICE,220 SHERWAY DR,Markland Wood
10555456,BY JEN AND JAN INC.,16 SHEFFIELD ST,Oakridge
10531765,FAN FAVOURITES - STAND 10,170 PRINCES BLVD,North Riverdale
10490614,NOME IZAKAYA,4848 YONGE ST,Thistletown-Beaumond Heights
10496453,RUELO PATISSERIE,463 MCNICOLL AVE,East End-Danforth
10578770,SOUK TABULE,500 FRONT ST E,St.Andrew-Windfields
10308605,ALL MY CHILDREN,1590 SANDHURST CRCL,Palmerston-Little Italy
10379282,COFFEE TIME,2688 DUNDAS ST W,Maple Leaf
10621855,ACKEE TREE DYNAMITE JAMAICAN JERK,372 QUEEN ST E,Malvern
9407790,CHINA GOURMET KING,4286 KINGSTON RD,Bridle Path-Sunnybrook-York Mills
9001916,BROOKHAVEN P.S.,70 BROOKHAVEN DR,Oakridge
